637.406	0.0573889	
637.437	0.057187	
637.469	0.0586967	
637.5	0.0841354	
637.531	0.223222	
637.562	0.632065	
637.594	0.684936	
637.625	0.768831	
637.656	0.596838	
637.687	0.300725	
637.719	0.0610292	
637.75	0.0319969	
637.781	0.0190772	
637.812	0.0145055	
637.844	0.0120056	
637.875	0.0100007	
637.906	0.0094478	
637.937	0.0100494	
637.969	0.0117306	
638	0.0156763	
638.031	0.0221747	
638.062	0.0738617	
638.094	0.274708	
638.125	0.48794	
638.156	0.600195	
638.187	0.623489	
638.219	0.632791	
638.25	0.671806	
638.281	0.702612	
638.312	0.572596	
638.344	0.321376	
638.375	0.100593	
638.406	0.0360969	
638.437	0.019688	
638.469	0.0132809	
638.5	0.0081045	
